id,verification,phone,date_taken,date_uploaded,lat,lon,picked up,address,total_litter,SMOKING,butts,lighters,cigaretteBox,tobaccoPouch,skins,smoking_plastic,filters,filterbox,vape_pen,vape_oil,smokingOther,FOOD,sweetWrappers,paperFoodPackaging,plasticFoodPackaging,plasticCutlery,crisp_small,crisp_large,styrofoam_plate,napkins,sauce_packet,glass_jar,glass_jar_lid,foodOther,pizza_box,aluminium_foil,chewing_gum,COFFEE,coffeeCups,coffeeLids,coffeeOther,ALCOHOL,beerCan,beerBottle,spiritBottle,wineBottle,brokenGlass,bottleTops,paperCardAlcoholPackaging,pint,plasticAlcoholPackaging,six_pack_rings,alcohol_plastic_cups,alcoholOther,SOFTDRINKS,waterBottle,fizzyDrinkBottle,bottleLid,bottleLabel,tinCan,sportsDrink,straws,plastic_cups,plastic_cup_tops,milk_bottle,milk_carton,paper_cups,pullring,juice_cartons,juice_bottles,juice_packet,ice_tea_bottles,ice_tea_can,energy_can,strawpacket,styro_cup,broken_glass,softDrinkOther,SANITARY,condoms,nappies,menstral,deodorant,ear_swabs,tooth_pick,tooth_brush,sanitaryOther,gloves,facemask,wetwipes,hand_sanitiser,COASTAL,microplastics,mediumplastics,macroplastics,rope_small,rope_medium,rope_large,fishing_gear_nets,ghost_nets,buoys,degraded_plasticbottle,degraded_plasticbag,degraded_straws,degraded_lighters,balloons,lego,shotgun_cartridges,coastal_other,styro_small,styro_medium,styro_large,DUMPING,small,medium,large,INDUSTRIAL,oil,chemical,industrial_plastic,bricks,tape,industrial_other,BRANDS,aadrink,acadia,adidas,albertheijn,aldi,amazon,amstel,anheuser_busch,apple,applegreen,asahi,avoca,bacardi,ballygowan,bewleys,brambles,budweiser,bulmers,bullit,burgerking,butlers,cadburys,cafe_nero,calanda,camel,caprisun,carlsberg,centra,coke,circlek,coles,colgate,corona,costa,doritos,drpepper,dunnes,duracell,durex,evian,esquires,fanta,fernandes,fosters,frank_and_honest,fritolay,gatorade,gillette,goldenpower,guinness,haribo,heineken,hertog_jan,insomnia,kellogs,kfc,lavish,lego,lidl,lindenvillage,lipton,lolly_and_cookes,loreal,lucozade,marlboro,mars,mcdonalds,modelo,molson_coors,monster,nero,nescafe,nestle,nike,obriens,ok_,pepsi,powerade,redbull,ribena,samsung,sainsburys,schutters,seven_eleven,slammers,spa,spar,stella,subway,supermacs,supervalu,starbucks,tayto,tesco,tim_hortons,thins,volvic,waitrose,walkers,wendys,woolworths,wilde_and_greene,winston,wrigleys,DOGSHIT,poo,poo_in_bag,ART,item,MATERIAL,aluminium,bronze,carbon_fiber,ceramic,composite,concrete,copper,fiberglass,glass,iron_or_steel,latex,metal,nickel,nylon,paper,plastic,polyethylene,polymer,polypropylene,polystyrene,pvc,rubber,titanium,wood,OTHER,random_litter,bags_litter,overflowing_bins,plastic,dogshit,pooinbag,automobile,tyre,traffic_cone,dump,metal,plastic_bags,election_posters,forsale_posters,cable_tie,books,magazine,paper,stationary,washing_up,clothing,hair_tie,ear_plugs,elec_small,elec_large,batteries,balloons,life_buoy,other,custom_tag_1,custom_tag_2,custom_tag_3
482087,2,iPhone 12 Pro,10/14/2023 17:15,10/15/2023 3:35,41.67258833,-91.51502167,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482088,2,iPhone 12 Pro,10/14/2023 17:15,10/15/2023 3:35,41.67272167,-91.51493,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482089,2,iPhone 12 Pro,10/14/2023 17:13,10/15/2023 3:35,41.67254167,-91.51506167,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
482090,2,iPhone 12 Pro,10/14/2023 17:13,10/15/2023 3:35,41.67245,-91.514595,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
482091,2,iPhone 12 Pro,10/14/2023 17:11,10/15/2023 3:35,41.67233667,-91.514145,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
482092,2,iPhone 12 Pro,10/14/2023 17:10,10/15/2023 3:36,41.672425,-91.51443667,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
482093,2,iPhone 12 Pro,10/14/2023 17:10,10/15/2023 3:36,41.67686333,-91.52723667,Yes,"531, Whiting Avenue, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482094,2,iPhone 12 Pro,10/14/2023 17:08,10/15/2023 3:36,41.67203,-91.51483833,Yes,"Hickory Hill, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482095,2,iPhone 12 Pro,10/14/2023 17:07,10/15/2023 3:36,41.67222,-91.51499167,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482096,2,iPhone 12 Pro,10/14/2023 17:06,10/15/2023 3:36,41.67220333,-91.51499167,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482097,2,iPhone 12 Pro,10/14/2023 17:04,10/15/2023 3:37,41.67247833,-91.51503833,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482098,2,iPhone 12 Pro,10/14/2023 17:03,10/15/2023 3:37,41.67248,-91.51532833,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482099,2,iPhone 12 Pro,10/14/2023 17:03,10/15/2023 3:37,41.67255333,-91.51518833,Yes,"800, Conklin Lane, Iowa City, Johnson County, Iowa, 52245, USA",2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482888,2,iPhone 12 Pro,10/18/2023 20:26,10/18/2023 21:28,41.6484,-91.51875333,Yes,"Kirkwood Court, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482889,2,iPhone 12 Pro,10/18/2023 20:26,10/18/2023 21:28,41.648255,-91.51872167,Yes,"1103, Pickard Street, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
482890,2,iPhone 12 Pro,10/18/2023 20:25,10/18/2023 21:28,41.64853667,-91.518775,Yes,"Kirkwood Court, Iowa City, Johnson County, Iowa, 52240, USA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482891,2,iPhone 12 Pro,10/18/2023 20:19,10/18/2023 21:45,41.64957833,-91.52030833,Yes,"1020, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482892,2,iPhone 12 Pro,10/18/2023 20:19,10/18/2023 21:45,41.64938667,-91.52071333,Yes,"1001, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
482893,2,iPhone 12 Pro,10/18/2023 20:18,10/18/2023 21:45,41.64957,-91.52086667,Yes,"1004, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
482894,2,iPhone 12 Pro,10/18/2023 20:17,10/18/2023 21:57,41.649325,-91.52098,Yes,"1001, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482895,2,iPhone 12 Pro,10/18/2023 20:09,10/18/2023 21:59,41.647545,-91.52079667,Yes,"920, Ginter Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482896,2,iPhone 12 Pro,10/18/2023 20:25,10/18/2023 21:59,41.64853667,-91.518775,Yes,"Kirkwood Court, Iowa City, Johnson County, Iowa, 52240, USA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482897,2,iPhone 12 Pro,10/18/2023 20:20,10/18/2023 21:59,41.64939167,-91.520705,Yes,"1001, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482898,2,iPhone 12 Pro,10/18/2023 20:18,10/18/2023 21:59,41.64957,-91.52086667,Yes,"1004, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
482899,2,iPhone 12 Pro,10/18/2023 20:17,10/18/2023 22:00,41.649325,-91.52098,Yes,"1001, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482900,2,iPhone 12 Pro,10/18/2023 20:17,10/18/2023 22:08,41.649325,-91.52098,Yes,"1001, Kirkwood Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482943,2,iPhone 12 Pro,10/19/2023 3:22,10/19/2023 3:58,41.64652,-91.51238833,Yes,"1301, Spruce Street, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482944,2,iPhone 12 Pro,10/19/2023 2:37,10/19/2023 3:58,41.643025,-91.50766667,Yes,"1910, Lower Muscatine Road, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482945,2,iPhone 12 Pro,10/19/2023 3:20,10/19/2023 3:58,41.645795,-91.51171167,Yes,"1401, Sycamore Street, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482946,2,iPhone 12 Pro,10/19/2023 2:36,10/19/2023 3:59,41.643445,-91.50817833,Yes,"Lower Muscatine Ave @ Iowa City Maketplace, Lower Muscatine Road, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482947,2,iPhone 12 Pro,10/19/2023 3:20,10/19/2023 3:59,41.64589667,-91.511545,Yes,"1718, Highland Avenue, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482948,2,iPhone 12 Pro,10/19/2023 2:36,10/19/2023 3:59,41.64355,-91.50833,Yes,"Lower Muscatine Ave @ Iowa City Maketplace, Lower Muscatine Road, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482949,2,iPhone 12 Pro,10/19/2023 3:17,10/19/2023 3:59,41.64502833,-91.51059667,Yes,"1819, Lower Muscatine Road, Iowa City, Johnson County, Iowa, 52240, USA",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
